# Rectangles for the clipping test
# Generated by visiting various sites
# Format: (pos_rect, uv_rect, clip_rect), each rect is 4 points (x,y,w,h)
# Buzzfeed
0 0 225 90 0 0 0.0009765625 0.0009765625 -1000 -1000 10000 10000 
0 0 28 24.983334 0 0 0.001953125 0.001953125 -1000 -1000 10000 10000 
0 0 28 24.983334 0 0 0.001953125 0.001953125 -1000 -1000 10000 10000 
0 0 225 90 0 0 0.0009765625 0.0009765625 -1000 -1000 10000 10000 
0 0 28 24.983334 0 0 0.001953125 0.001953125 -1000 -1000 10000 10000 
0 0 28 24.983334 0 0 0.001953125 0.001953125 -1000 -1000 10000 10000 
# Facebook
0 0 1000980 632 0 0 0.001953125 0.001953125 -1000 -1000 10000 10000 
0 0 980 82 0 0 0.001953125 0.001953125 -1000 -1000 10000 10000 
600 33.05 150 21 0 0 0.001953125 0.001953125 -1000 -1000 10000 10000 
928 33.05 52 21.983334 0 0 0.001953125 0.001953125 -1000 -1000 10000 10000 
181 53.183334 66 24.983334 0 0 0.001953125 0.001953125 -1000 -1000 10000 10000 
764 33.05 150 21 0 0 0.001953125 0.001953125 -1000 -1000 10000 10000 
0 0 800 109.05 0 0 0.001953125 0.001953125 -1000 -1000 10000 10000 
0 0 947 99.05 0 0 0.001953125 0.001953125 -1000 -1000 10000 10000 
0 0 1000980 632 0 0 0.001953125 0.001953125 -1000 -1000 10000 10000 
0 0 980 82 0 0 0.001953125 0.001953125 -1000 -1000 10000 10000 
928 33.05 52 21.983334 0 0 0.001953125 0.001953125 -1000 -1000 10000 10000 
0 0 800 109.05 0 0 0.001953125 0.001953125 -1000 -1000 10000 10000 
0 0 947 99.05 0 0 0.001953125 0.001953125 -1000 -1000 10000 10000 
0 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
1 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
2 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
3 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
4 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
5 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
6 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
7 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
8 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
9 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
10 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
11 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
12 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
13 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
14 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
15 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
16 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
17 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
18 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
19 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
20 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
21 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
22 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
23 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
24 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
25 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
26 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
27 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
28 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
29 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
30 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
31 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
32 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
33 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
34 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
35 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
36 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
37 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
38 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
39 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
40 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
41 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
42 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
43 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
44 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
45 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
46 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
47 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
48 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
49 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
50 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
51 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
52 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
53 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
54 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
55 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
56 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
57 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
58 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
59 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
60 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
61 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
62 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
63 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
64 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
65 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
66 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
67 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
68 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
69 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
70 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
71 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
72 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
73 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
74 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
75 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
76 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
77 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
78 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
79 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
80 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
81 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
82 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
83 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
84 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
85 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
86 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
87 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
88 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
89 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
90 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
91 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
92 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
93 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
94 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
95 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
96 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
97 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
98 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
99 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
100 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
101 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
102 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
103 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
104 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
105 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
106 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
107 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
108 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
109 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
110 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
111 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
112 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
113 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
114 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
115 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
116 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
117 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
118 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
119 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
120 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
121 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
122 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
123 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
124 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
125 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
126 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
127 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
128 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
129 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
130 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
131 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
132 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
133 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
134 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
135 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
136 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
137 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
138 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
139 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
140 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
141 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
142 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
143 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
144 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
145 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
146 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
147 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
148 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
149 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
150 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
151 0 1 42 0 0 0.0009765625 0.041015625 -1000 -1000 10000 10000 
